<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,18/10/18,17:46,114410.0,114490.0,114410.0,114490.0,303
SPFB.RTS-12.18,1,18/10/18,17:47,114490.0,114580.0,114460.0,114470.0,1182
SPFB.RTS-12.18,1,18/10/18,17:48,114470.0,114480.0,114410.0,114430.0,278
SPFB.RTS-12.18,1,18/10/18,17:49,114430.0,114460.0,114400.0,114410.0,360
SPFB.RTS-12.18,1,18/10/18,17:50,114410.0,114450.0,114370.0,114390.0,805
SPFB.RTS-12.18,1,18/10/18,17:51,114390.0,114430.0,114380.0,114420.0,323
SPFB.RTS-12.18,1,18/10/18,17:52,114420.0,114450.0,114380.0,114380.0,560
SPFB.RTS-12.18,1,18/10/18,17:53,114380.0,114390.0,114320.0,114330.0,789
SPFB.RTS-12.18,1,18/10/18,17:54,114330.0,114380.0,114320.0,114360.0,215
SPFB.RTS-12.18,1,18/10/18,17:55,114360.0,114440.0,114340.0,114430.0,394
SPFB.RTS-12.18,1,18/10/18,17:56,114430.0,114520.0,114430.0,114510.0,640
SPFB.RTS-12.18,1,18/10/18,17:57,114510.0,114610.0,114510.0,114590.0,1398
SPFB.RTS-12.18,1,18/10/18,17:58,114590.0,114610.0,114540.0,114590.0,470
SPFB.RTS-12.18,1,18/10/18,17:59,114600.0,114630.0,114570.0,114590.0,534
SPFB.RTS-12.18,1,18/10/18,18:00,114600.0,114620.0,114570.0,114570.0,719
SPFB.RTS-12.18,1,18/10/18,18:01,114580.0,114630.0,114560.0,114560.0,588
SPFB.RTS-12.18,1,18/10/18,18:02,114570.0,114590.0,114490.0,114490.0,516
SPFB.RTS-12.18,1,18/10/18,18:03,114480.0,114490.0,114410.0,114440.0,876
SPFB.RTS-12.18,1,18/10/18,18:04,114440.0,114450.0,114350.0,114350.0,881
SPFB.RTS-12.18,1,18/10/18,18:05,114350.0,114400.0,114320.0,114350.0,1103
SPFB.RTS-12.18,1,18/10/18,18:06,114340.0,114410.0,114320.0,114390.0,523
SPFB.RTS-12.18,1,18/10/18,18:07,114400.0,114420.0,114350.0,114410.0,316
SPFB.RTS-12.18,1,18/10/18,18:08,114420.0,114440.0,114330.0,114340.0,413
SPFB.RTS-12.18,1,18/10/18,18:09,114340.0,114360.0,114280.0,114320.0,1387
SPFB.RTS-12.18,1,18/10/18,18:10,114320.0,114340.0,114300.0,114330.0,443
SPFB.RTS-12.18,1,18/10/18,18:11,114330.0,114380.0,114320.0,114360.0,321
SPFB.RTS-12.18,1,18/10/18,18:12,114350.0,114370.0,114260.0,114270.0,902
SPFB.RTS-12.18,1,18/10/18,18:13,114270.0,114380.0,114260.0,114350.0,553
SPFB.RTS-12.18,1,18/10/18,18:14,114350.0,114360.0,114320.0,114330.0,209
SPFB.RTS-12.18,1,18/10/18,18:15,114320.0,114330.0,114270.0,114300.0,358
SPFB.RTS-12.18,1,18/10/18,18:16,114310.0,114360.0,114270.0,114340.0,343
SPFB.RTS-12.18,1,18/10/18,18:17,114330.0,114330.0,114260.0,114280.0,577
SPFB.RTS-12.18,1,18/10/18,18:18,114290.0,114290.0,114250.0,114260.0,599
SPFB.RTS-12.18,1,18/10/18,18:19,114270.0,114330.0,114270.0,114300.0,996
SPFB.RTS-12.18,1,18/10/18,18:20,114300.0,114320.0,114270.0,114320.0,435
SPFB.RTS-12.18,1,18/10/18,18:21,114320.0,114350.0,114240.0,114260.0,659
SPFB.RTS-12.18,1,18/10/18,18:22,114270.0,114270.0,114210.0,114250.0,502
SPFB.RTS-12.18,1,18/10/18,18:23,114240.0,114260.0,114220.0,114250.0,425
SPFB.RTS-12.18,1,18/10/18,18:24,114240.0,114240.0,114190.0,114230.0,469
SPFB.RTS-12.18,1,18/10/18,18:25,114200.0,114240.0,114190.0,114230.0,630
SPFB.RTS-12.18,1,18/10/18,18:26,114230.0,114280.0,114220.0,114270.0,541
SPFB.RTS-12.18,1,18/10/18,18:27,114280.0,114410.0,114270.0,114340.0,1514
SPFB.RTS-12.18,1,18/10/18,18:28,114340.0,114360.0,114230.0,114230.0,916
SPFB.RTS-12.18,1,18/10/18,18:29,114230.0,114290.0,114220.0,114220.0,429
SPFB.RTS-12.18,1,18/10/18,18:30,114220.0,114220.0,114120.0,114160.0,1397
SPFB.RTS-12.18,1,18/10/18,18:31,114160.0,114160.0,114050.0,114060.0,1748
SPFB.RTS-12.18,1,18/10/18,18:32,114050.0,114060.0,113950.0,113990.0,2947
SPFB.RTS-12.18,1,18/10/18,18:33,113990.0,113990.0,113810.0,113830.0,3194
SPFB.RTS-12.18,1,18/10/18,18:34,113830.0,113880.0,113810.0,113840.0,2324
SPFB.RTS-12.18,1,18/10/18,18:35,113840.0,113860.0,113800.0,113810.0,1287
SPFB.RTS-12.18,1,18/10/18,18:36,113810.0,113810.0,113720.0,113790.0,2101
SPFB.RTS-12.18,1,18/10/18,18:37,113780.0,113820.0,113720.0,113730.0,1513
SPFB.RTS-12.18,1,18/10/18,18:38,113720.0,113740.0,113660.0,113710.0,2072
SPFB.RTS-12.18,1,18/10/18,18:39,113700.0,113750.0,113600.0,113630.0,1384
SPFB.RTS-12.18,1,18/10/18,18:40,113640.0,113750.0,113610.0,113730.0,1383
SPFB.RTS-12.18,1,18/10/18,18:41,113730.0,113800.0,113720.0,113760.0,1436
SPFB.RTS-12.18,1,18/10/18,18:42,113760.0,113800.0,113680.0,113770.0,1101
SPFB.RTS-12.18,1,18/10/18,18:43,113770.0,113880.0,113770.0,113840.0,1656
SPFB.RTS-12.18,1,18/10/18,18:44,113830.0,113910.0,113810.0,113900.0,934
SPFB.RTS-12.18,1,18/10/18,18:45,113890.0,113900.0,113760.0,113780.0,971
SPFB.RTS-12.18,1,18/10/18,19:06,113710.0,113930.0,113600.0,113870.0,2488
SPFB.RTS-12.18,1,18/10/18,19:07,113860.0,113960.0,113820.0,113950.0,1310
SPFB.RTS-12.18,1,18/10/18,19:08,113950.0,113970.0,113920.0,113950.0,1314
SPFB.RTS-12.18,1,18/10/18,19:09,113950.0,113970.0,113860.0,113890.0,837
SPFB.RTS-12.18,1,18/10/18,19:10,113880.0,113890.0,113810.0,113820.0,527
SPFB.RTS-12.18,1,18/10/18,19:11,113820.0,113890.0,113800.0,113890.0,801
SPFB.RTS-12.18,1,18/10/18,19:12,113880.0,113880.0,113820.0,113860.0,589
SPFB.RTS-12.18,1,18/10/18,19:13,113850.0,113860.0,113820.0,113860.0,362
SPFB.RTS-12.18,1,18/10/18,19:14,113870.0,113870.0,113800.0,113860.0,359
SPFB.RTS-12.18,1,18/10/18,19:15,113840.0,113870.0,113720.0,113770.0,1346
SPFB.RTS-12.18,1,18/10/18,19:16,113750.0,113770.0,113640.0,113680.0,1027
SPFB.RTS-12.18,1,18/10/18,19:17,113680.0,113710.0,113620.0,113690.0,464
SPFB.RTS-12.18,1,18/10/18,19:18,113690.0,113750.0,113670.0,113720.0,499
SPFB.RTS-12.18,1,18/10/18,19:19,113710.0,113760.0,113700.0,113750.0,362
SPFB.RTS-12.18,1,18/10/18,19:20,113740.0,113820.0,113740.0,113790.0,640
SPFB.RTS-12.18,1,18/10/18,19:21,113800.0,113820.0,113740.0,113810.0,637
SPFB.RTS-12.18,1,18/10/18,19:22,113810.0,113920.0,113810.0,113890.0,837
SPFB.RTS-12.18,1,18/10/18,19:23,113880.0,113950.0,113870.0,113930.0,439
SPFB.RTS-12.18,1,18/10/18,19:24,113950.0,113950.0,113900.0,113940.0,296
SPFB.RTS-12.18,1,18/10/18,19:25,113950.0,113990.0,113920.0,113930.0,637
SPFB.RTS-12.18,1,18/10/18,19:26,113930.0,113960.0,113910.0,113930.0,385
SPFB.RTS-12.18,1,18/10/18,19:27,113940.0,113980.0,113920.0,113980.0,313
SPFB.RTS-12.18,1,18/10/18,19:28,113960.0,114000.0,113900.0,113970.0,936
SPFB.RTS-12.18,1,18/10/18,19:29,113990.0,114050.0,113980.0,114000.0,1091
SPFB.RTS-12.18,1,18/10/18,19:30,114010.0,114010.0,113910.0,113910.0,332
SPFB.RTS-12.18,1,18/10/18,19:31,113910.0,113930.0,113770.0,113810.0,1171
SPFB.RTS-12.18,1,18/10/18,19:32,113810.0,113870.0,113800.0,113830.0,409
SPFB.RTS-12.18,1,18/10/18,19:33,113830.0,113930.0,113820.0,113930.0,1185
SPFB.RTS-12.18,1,18/10/18,19:34,113940.0,114010.0,113930.0,113980.0,601
SPFB.RTS-12.18,1,18/10/18,19:35,113970.0,114010.0,113950.0,113950.0,614
SPFB.RTS-12.18,1,18/10/18,19:36,113950.0,113950.0,113860.0,113880.0,793
SPFB.RTS-12.18,1,18/10/18,19:37,113870.0,113950.0,113850.0,113940.0,223
SPFB.RTS-12.18,1,18/10/18,19:38,113930.0,113940.0,113920.0,113930.0,157
SPFB.RTS-12.18,1,18/10/18,19:39,113940.0,113990.0,113930.0,113970.0,242
SPFB.RTS-12.18,1,18/10/18,19:40,113990.0,114040.0,113960.0,113990.0,420
SPFB.RTS-12.18,1,18/10/18,19:41,113990.0,114080.0,113990.0,114070.0,560
SPFB.RTS-12.18,1,18/10/18,19:42,114070.0,114090.0,114030.0,114050.0,475
SPFB.RTS-12.18,1,18/10/18,19:43,114040.0,114060.0,113990.0,113990.0,284
SPFB.RTS-12.18,1,18/10/18,19:44,113990.0,113990.0,113960.0,113960.0,371
SPFB.RTS-12.18,1,18/10/18,19:45,113970.0,114000.0,113950.0,113990.0,265
SPFB.RTS-12.18,1,18/10/18,19:46,114000.0,114020.0,113960.0,113970.0,225
SPFB.RTS-12.18,1,18/10/18,19:47,113970.0,114020.0,113970.0,114010.0,269
SPFB.RTS-12.18,1,18/10/18,19:48,114010.0,114010.0,113910.0,113930.0,393
SPFB.RTS-12.18,1,18/10/18,19:49,113930.0,113960.0,113880.0,113900.0,177
SPFB.RTS-12.18,1,18/10/18,19:50,113910.0,113930.0,113880.0,113900.0,239
SPFB.RTS-12.18,1,18/10/18,19:51,113890.0,113890.0,113850.0,113850.0,195
SPFB.RTS-12.18,1,18/10/18,19:52,113860.0,113900.0,113850.0,113880.0,402
SPFB.RTS-12.18,1,18/10/18,19:53,113880.0,113970.0,113880.0,113970.0,427
SPFB.RTS-12.18,1,18/10/18,19:54,113970.0,113970.0,113890.0,113900.0,281
SPFB.RTS-12.18,1,18/10/18,19:55,113900.0,113910.0,113870.0,113870.0,111
SPFB.RTS-12.18,1,18/10/18,19:56,113880.0,113940.0,113860.0,113930.0,133
SPFB.RTS-12.18,1,18/10/18,19:57,113940.0,113950.0,113890.0,113900.0,229
SPFB.RTS-12.18,1,18/10/18,19:58,113890.0,113960.0,113870.0,113880.0,170
SPFB.RTS-12.18,1,18/10/18,19:59,113880.0,113920.0,113830.0,113830.0,643
SPFB.RTS-12.18,1,18/10/18,20:00,113840.0,113860.0,113730.0,113750.0,844
SPFB.RTS-12.18,1,18/10/18,20:01,113740.0,113820.0,113710.0,113810.0,742
SPFB.RTS-12.18,1,18/10/18,20:02,113810.0,113850.0,113790.0,113830.0,262
SPFB.RTS-12.18,1,18/10/18,20:03,113830.0,113850.0,113790.0,113830.0,128
SPFB.RTS-12.18,1,18/10/18,20:04,113840.0,113870.0,113810.0,113810.0,454
SPFB.RTS-12.18,1,18/10/18,20:05,113820.0,113830.0,113780.0,113800.0,166
SPFB.RTS-12.18,1,18/10/18,20:06,113800.0,113810.0,113730.0,113750.0,278
SPFB.RTS-12.18,1,18/10/18,20:07,113760.0,113790.0,113730.0,113770.0,189
SPFB.RTS-12.18,1,18/10/18,20:08,113750.0,113800.0,113740.0,113740.0,134
SPFB.RTS-12.18,1,18/10/18,20:09,113740.0,113740.0,113650.0,113660.0,805
SPFB.RTS-12.18,1,18/10/18,20:10,113660.0,113660.0,113560.0,113620.0,1457
SPFB.RTS-12.18,1,18/10/18,20:11,113610.0,113680.0,113570.0,113670.0,557
SPFB.RTS-12.18,1,18/10/18,20:12,113680.0,113820.0,113660.0,113810.0,1920
SPFB.RTS-12.18,1,18/10/18,20:13,113800.0,113830.0,113750.0,113790.0,316
SPFB.RTS-12.18,1,18/10/18,20:14,113780.0,113790.0,113630.0,113690.0,1087
SPFB.RTS-12.18,1,18/10/18,20:15,113700.0,113740.0,113690.0,113720.0,361
SPFB.RTS-12.18,1,18/10/18,20:16,113720.0,113780.0,113690.0,113770.0,512
SPFB.RTS-12.18,1,18/10/18,20:17,113790.0,113790.0,113700.0,113720.0,546
SPFB.RTS-12.18,1,18/10/18,20:18,113700.0,113720.0,113680.0,113710.0,285
SPFB.RTS-12.18,1,18/10/18,20:19,113710.0,113720.0,113640.0,113640.0,190
SPFB.RTS-12.18,1,18/10/18,20:20,113640.0,113650.0,113600.0,113620.0,282
SPFB.RTS-12.18,1,18/10/18,20:21,113610.0,113640.0,113530.0,113560.0,799
SPFB.RTS-12.18,1,18/10/18,20:22,113570.0,113610.0,113530.0,113590.0,528
SPFB.RTS-12.18,1,18/10/18,20:23,113600.0,113650.0,113590.0,113620.0,439
SPFB.RTS-12.18,1,18/10/18,20:24,113610.0,113630.0,113500.0,113610.0,1077
SPFB.RTS-12.18,1,18/10/18,20:25,113610.0,113640.0,113610.0,113620.0,237
SPFB.RTS-12.18,1,18/10/18,20:26,113620.0,113670.0,113580.0,113640.0,489
SPFB.RTS-12.18,1,18/10/18,20:27,113640.0,113660.0,113620.0,113660.0,123
SPFB.RTS-12.18,1,18/10/18,20:28,113660.0,113720.0,113650.0,113710.0,353
SPFB.RTS-12.18,1,18/10/18,20:29,113720.0,113730.0,113650.0,113660.0,281
SPFB.RTS-12.18,1,18/10/18,20:30,113650.0,113700.0,113640.0,113670.0,167
SPFB.RTS-12.18,1,18/10/18,20:31,113650.0,113720.0,113650.0,113700.0,122
SPFB.RTS-12.18,1,18/10/18,20:32,113690.0,113770.0,113690.0,113770.0,342
SPFB.RTS-12.18,1,18/10/18,20:33,113750.0,113770.0,113700.0,113730.0,342
SPFB.RTS-12.18,1,18/10/18,20:34,113700.0,113710.0,113570.0,113570.0,700
SPFB.RTS-12.18,1,18/10/18,20:35,113600.0,113720.0,113600.0,113680.0,295
SPFB.RTS-12.18,1,18/10/18,20:36,113680.0,113700.0,113620.0,113620.0,126
SPFB.RTS-12.18,1,18/10/18,20:37,113640.0,113670.0,113620.0,113670.0,87
SPFB.RTS-12.18,1,18/10/18,20:38,113660.0,113660.0,113600.0,113640.0,248
SPFB.RTS-12.18,1,18/10/18,20:39,113640.0,113640.0,113560.0,113600.0,416
SPFB.RTS-12.18,1,18/10/18,20:40,113590.0,113650.0,113560.0,113580.0,894
SPFB.RTS-12.18,1,18/10/18,20:41,113580.0,113590.0,113440.0,113440.0,1949
SPFB.RTS-12.18,1,18/10/18,20:42,113440.0,113480.0,113410.0,113420.0,989
SPFB.RTS-12.18,1,18/10/18,20:43,113410.0,113420.0,113310.0,113350.0,1074
SPFB.RTS-12.18,1,18/10/18,20:44,113350.0,113360.0,113280.0,113360.0,851
SPFB.RTS-12.18,1,18/10/18,20:45,113350.0,113390.0,113330.0,113350.0,975
SPFB.RTS-12.18,1,18/10/18,20:46,113350.0,113420.0,113350.0,113410.0,627
SPFB.RTS-12.18,1,18/10/18,20:47,113410.0,113450.0,113400.0,113420.0,397
SPFB.RTS-12.18,1,18/10/18,20:48,113420.0,113450.0,113400.0,113440.0,284
SPFB.RTS-12.18,1,18/10/18,20:49,113430.0,113430.0,113330.0,113360.0,552
SPFB.RTS-12.18,1,18/10/18,20:50,113370.0,113430.0,113300.0,113420.0,794
SPFB.RTS-12.18,1,18/10/18,20:51,113420.0,113470.0,113380.0,113400.0,726
SPFB.RTS-12.18,1,18/10/18,20:52,113400.0,113400.0,113340.0,113400.0,430
SPFB.RTS-12.18,1,18/10/18,20:53,113400.0,113400.0,113320.0,113350.0,352
SPFB.RTS-12.18,1,18/10/18,20:54,113330.0,113400.0,113330.0,113360.0,284
SPFB.RTS-12.18,1,18/10/18,20:55,113380.0,113380.0,113330.0,113340.0,186
SPFB.RTS-12.18,1,18/10/18,20:56,113350.0,113420.0,113320.0,113370.0,407
SPFB.RTS-12.18,1,18/10/18,20:57,113370.0,113370.0,113330.0,113340.0,202
SPFB.RTS-12.18,1,18/10/18,20:58,113330.0,113360.0,113290.0,113360.0,513
SPFB.RTS-12.18,1,18/10/18,20:59,113350.0,113400.0,113340.0,113400.0,375
SPFB.RTS-12.18,1,18/10/18,21:00,113410.0,113450.0,113400.0,113410.0,675
SPFB.RTS-12.18,1,18/10/18,21:01,113410.0,113430.0,113390.0,113430.0,266
SPFB.RTS-12.18,1,18/10/18,21:02,113440.0,113510.0,113440.0,113500.0,1579
SPFB.RTS-12.18,1,18/10/18,21:03,113500.0,113550.0,113490.0,113510.0,605
SPFB.RTS-12.18,1,18/10/18,21:04,113510.0,113540.0,113470.0,113490.0,499
SPFB.RTS-12.18,1,18/10/18,21:05,113500.0,113510.0,113470.0,113480.0,197
SPFB.RTS-12.18,1,18/10/18,21:06,113480.0,113490.0,113430.0,113460.0,484
SPFB.RTS-12.18,1,18/10/18,21:07,113460.0,113500.0,113450.0,113500.0,131
SPFB.RTS-12.18,1,18/10/18,21:08,113500.0,113580.0,113500.0,113540.0,553
SPFB.RTS-12.18,1,18/10/18,21:09,113540.0,113590.0,113540.0,113550.0,588
SPFB.RTS-12.18,1,18/10/18,21:10,113550.0,113560.0,113510.0,113520.0,215
SPFB.RTS-12.18,1,18/10/18,21:11,113520.0,113520.0,113460.0,113460.0,259
SPFB.RTS-12.18,1,18/10/18,21:12,113460.0,113460.0,113390.0,113460.0,404
SPFB.RTS-12.18,1,18/10/18,21:13,113460.0,113500.0,113440.0,113470.0,242
SPFB.RTS-12.18,1,18/10/18,21:14,113480.0,113480.0,113390.0,113420.0,332
SPFB.RTS-12.18,1,18/10/18,21:15,113430.0,113450.0,113410.0,113430.0,159
SPFB.RTS-12.18,1,18/10/18,21:16,113430.0,113430.0,113340.0,113350.0,323
SPFB.RTS-12.18,1,18/10/18,21:17,113370.0,113390.0,113350.0,113370.0,88
SPFB.RTS-12.18,1,18/10/18,21:18,113360.0,113400.0,113350.0,113400.0,209
SPFB.RTS-12.18,1,18/10/18,21:19,113410.0,113430.0,113390.0,113430.0,257
SPFB.RTS-12.18,1,18/10/18,21:20,113430.0,113440.0,113330.0,113370.0,409
SPFB.RTS-12.18,1,18/10/18,21:21,113360.0,113400.0,113350.0,113380.0,209
SPFB.RTS-12.18,1,18/10/18,21:22,113400.0,113430.0,113390.0,113390.0,282
SPFB.RTS-12.18,1,18/10/18,21:23,113410.0,113500.0,113410.0,113480.0,324
SPFB.RTS-12.18,1,18/10/18,21:24,113490.0,113490.0,113440.0,113470.0,264
SPFB.RTS-12.18,1,18/10/18,21:25,113480.0,113500.0,113460.0,113470.0,376
SPFB.RTS-12.18,1,18/10/18,21:26,113480.0,113500.0,113470.0,113470.0,309
SPFB.RTS-12.18,1,18/10/18,21:27,113480.0,113500.0,113460.0,113460.0,77
SPFB.RTS-12.18,1,18/10/18,21:28,113470.0,113480.0,113380.0,113390.0,279
SPFB.RTS-12.18,1,18/10/18,21:29,113400.0,113450.0,113390.0,113450.0,82
SPFB.RTS-12.18,1,18/10/18,21:30,113440.0,113470.0,113430.0,113450.0,118
SPFB.RTS-12.18,1,18/10/18,21:31,113440.0,113450.0,113410.0,113410.0,151
SPFB.RTS-12.18,1,18/10/18,21:32,113410.0,113410.0,113360.0,113390.0,187
SPFB.RTS-12.18,1,18/10/18,21:33,113400.0,113410.0,113330.0,113340.0,289
SPFB.RTS-12.18,1,18/10/18,21:34,113350.0,113370.0,113310.0,113370.0,285
SPFB.RTS-12.18,1,18/10/18,21:35,113370.0,113410.0,113370.0,113380.0,301
SPFB.RTS-12.18,1,18/10/18,21:36,113360.0,113390.0,113340.0,113370.0,275
SPFB.RTS-12.18,1,18/10/18,21:37,113380.0,113380.0,113320.0,113340.0,167
